time,lat,long,accuracy,num_uniwide_aps,strength,protocol,speed,freq,bssid,ip
1507693967328,-33.91611382,151.22654634,4.0,18,-59,ac (MIMO-OFDM),400,5.0,58:97:1e:56:48:97,10.249.53.116
1507693971342,-33.91614555,151.22654483,5.0,19,-62,ac (MIMO-OFDM),400,5.0,58:97:1e:56:48:97,10.249.53.116
1507693975283,-33.91617567,151.22654495,5.0,14,-66,ac (MIMO-OFDM),360,5.0,58:97:1e:56:48:97,10.249.53.116
1507693979364,-33.91622898,151.22655512,7.0,17,-69,n (MIMO-OFDM),270,5.0,58:97:1e:56:48:97,10.249.53.116
1507693983321,-33.91627277,151.22657412,5.0,21,-70,n (MIMO-OFDM),270,5.0,58:97:1e:56:48:97,10.249.53.116
1507693987284,-33.91636276,151.22652375,5.0,19,-75,n (MIMO-OFDM),216,5.0,58:97:1e:56:48:97,10.249.53.116
1507693991327,-33.91640101,151.22648347,3.0,17,-76,n (MIMO-OFDM),162,5.0,58:97:1e:56:48:97,10.249.53.116
1507693995358,-33.91643668,151.22645975,5.0,18,-76,n (MIMO-OFDM),162,5.0,58:97:1e:56:48:97,10.249.53.116
1507693999440,-33.91646879,151.22642761,6.0,22,-82,n (MIMO-OFDM),108,5.0,58:97:1e:56:48:97,10.249.53.116
1507694003441,-33.91651472,151.22641401,3.0,22,-82,n (MIMO-OFDM),108,5.0,58:97:1e:56:48:97,10.249.53.116
1507694007430,-33.91654798,151.22641899,3.0,21,-88,n (MIMO-OFDM),108,5.0,58:97:1e:56:48:97,10.249.53.116
1507694011508,-33.91659884,151.22642285,3.0,19,-85,n (MIMO-OFDM),81,5.0,58:97:1e:56:48:97,10.249.53.116
1507694015525,-33.91664109,151.2264344,3.0,18,-88,n (MIMO-OFDM),81,5.0,58:97:1e:56:48:97,10.249.53.116
1507694018975,-33.91669235,151.22644991,3.0,16,-89,n (MIMO-OFDM),81,5.0,58:97:1e:56:48:97,10.249.53.116
1507694023506,-33.91673699,151.22648684,3.0,18,-89,n (MIMO-OFDM),81,5.0,58:97:1e:56:48:97,10.249.53.116
1507694027857,-33.91677449,151.22650014,3.0,23,-127,b (DSSS),-1,0.0,00:00:00:00:00:00,
1507694049321,-33.91693238,151.22650454,8.0,16,-86,g (OFDM),54,5.0,1c:e6:c7:0d:9d:76,10.249.53.116
1507694053323,-33.91696424,151.22652116,11.0,19,-87,g (OFDM),54,5.0,1c:e6:c7:0d:9d:76,10.249.53.116
1507694057343,-33.91700615,151.22652182,8.0,18,-88,b (DSSS),6,5.0,1c:e6:c7:0d:9d:76,10.249.53.116
1507694061287,-33.91706865,151.22650346,4.0,24,-88,b (DSSS),6,5.0,1c:e6:c7:0d:9d:76,10.249.53.116
1507694065346,-33.91712534,151.22649921,3.0,23,-88,b (DSSS),6,5.0,1c:e6:c7:0d:9d:76,10.249.53.116
1507694069402,-33.91718055,151.22648376,3.0,17,-87,g (OFDM),13,5.0,1c:e6:c7:0d:9d:76,10.249.53.116
1507694073556,-33.91722953,151.2264639,3.0,9,-87,g (OFDM),13,5.0,1c:e6:c7:0d:9d:76,10.249.53.116
1507694077409,-33.91724032,151.22643914,3.0,9,-89,b (DSSS),6,5.0,1c:e6:c7:0d:9d:76,10.249.53.116
1507694081384,-33.9172428,151.22642213,3.0,16,-89,b (DSSS),6,5.0,1c:e6:c7:0d:9d:76,10.249.53.116
1507694085448,-33.917244,151.22639642,3.0,16,-89,b (DSSS),6,5.0,1c:e6:c7:0d:9d:76,10.249.53.116
1507694089521,-33.91723906,151.22640697,3.0,19,-89,b (DSSS),6,5.0,1c:e6:c7:0d:9d:76,10.249.53.116
1507694093589,-33.91724183,151.22640027,3.0,15,-89,b (DSSS),6,5.0,1c:e6:c7:0d:9d:76,10.249.53.116
1507694097538,-33.91723738,151.22640177,3.0,14,-88,b (DSSS),6,5.0,1c:e6:c7:0d:9d:76,10.249.53.116
1507694101327,-33.91723591,151.22640321,3.0,16,-88,b (DSSS),6,5.0,1c:e6:c7:0d:9d:76,10.249.53.116
1507694104862,-33.91723589,151.2264033,3.0,14,-127,b (DSSS),-1,0.0,00:00:00:00:00:00,
1507694113348,-33.91725683,151.22644352,3.0,9,-74,g (OFDM),52,2.0,1c:e6:c7:f0:20:11,10.249.53.116
1507694117177,-33.91729415,151.22647688,3.0,14,-75,g (OFDM),26,2.0,1c:e6:c7:f0:20:11,10.249.53.116
1507694121284,-33.91732674,151.22651861,3.0,18,-76,g (OFDM),39,2.0,1c:e6:c7:f0:20:11,10.249.53.116
1507694125367,-33.91735011,151.2265474,4.0,20,-76,g (OFDM),26,2.0,1c:e6:c7:f0:20:11,10.249.53.116
1507694129223,-33.91737146,151.22658035,4.0,17,-77,g (OFDM),26,2.0,1c:e6:c7:f0:20:11,10.249.53.116
1507694133343,-33.91738642,151.2266123,4.0,21,-75,g (OFDM),26,2.0,1c:e6:c7:f0:20:11,10.249.53.116
1507694137323,-33.91739512,151.22664506,4.0,22,-77,g (OFDM),26,2.0,1c:e6:c7:f0:20:11,10.249.53.116
1507694141205,-33.91740525,151.22665287,6.0,23,-79,g (OFDM),13,2.0,1c:e6:c7:f0:20:11,10.249.53.116
